name,asciiname,country,geonameid
Bachhraon,Bachhraon,India,1278036
Babrāla,Babrala,India,1278052
Bābra,Babra,India,1278054
Babīna,Babina,India,1278058
Baberu,Baberu,India,1278064
Bābai,Babai,India,1278073
Azamgarh,Azamgarh,India,1278083
Ajodhya,Ajodhya,India,1278094
Ayakudi,Ayakudi,India,1278100
Avanigadda,Avanigadda,India,1278122
Avinashi,Avinashi,India,1278124
Āvadi,Avadi,India,1278130
Ausa,Ausa,India,1278139
Aurangābād,Aurangabad,India,1278148
Aurangabad,Aurangabad,India,1278149
Auraiya,Auraiya,India,1278152
Aurād,Aurad,India,1278156
Attur,Attur,India,1278173
Attingal,Attingal,India,1278176
Attili,Attili,India,1278178
Atraulī,Atrauli,India,1278190
Atmakūr,Atmakur,India,1278201
Adirampattinam,Adirampattinam,India,1278204
Athni,Athni,India,1278208
Āthagarh,Athagarh,India,1278216
Atarra,Atarra,India,1278228
Āsind,Asind,India,1278278
Āsika,Asika,India,1278279
Asifābād,Asifabad,India,1278282
Ashta,Ashta,India,1278294
Ashta,Ashta,India,1278296
Ashoknagar,Ashoknagar,India,1278297
Āsansol,Asansol,India,1278314
Āsandh,Asandh,India,1278320
Ārvi,Arvi,India,1278335
Aruppukkottai,Aruppukkottai,India,1278340
Arumuganeri,Arumuganeri,India,1278343
Arukutti,Arukutti,India,1278345
Arsikere,Arsikere,India,1278354
Āron,Aron,India,1278365
Arkalgūd,Arkalgud,India,1278393
Ariyalūr,Ariyalur,India,1278405
Arcot,Arcot,India,1278432
Arāria,Araria,India,1278446
Arantāngi,Arantangi,India,1278448
Arni,Arni,India,1278454
Ārangaon,Arangaon,India,1278455
Arang,Arang,India,1278458
Arāmbāgh,Arambagh,India,1278466
Arakkonam,Arakkonam,India,1278471
Arrah,Arrah,India,1278483
Aonla,Aonla,India,1278498
Anūpshahr,Anupshahr,India,1278507
Anūppur,Anuppur,India,1278508
Anūpgarh,Anupgarh,India,1278510
Anta,Anta,India,1278532
Anshing,Anshing,India,1278534
Annur,Annur,India,1278539
Annigeri,Annigeri,India,1278540
Ankleshwar,Ankleshwar,India,1278553
Anjār,Anjar,India,1278573
Anjangaon,Anjangaon,India,1278580
Anjad,Anjad,India,1278588
Angul,Angul,India,1278593
Angamāli,Angamali,India,1278602
Anekal,Anekal,India,1278609
Andol,Andol,India,1278621
Anthiyur,Anthiyur,India,1278622
Āndippatti,Andippatti,India,1278625
Anantnag,Anantnag,India,1278667
Anantapur,Anantapur,India,1278672
Anandpur,Anandpur,India,1278676
Anand,Anand,India,1278685
Anakāpalle,Anakapalle,India,1278688
Anamalais,Anamalais,India,1278692
Amudālavalasa,Amudalavalasa,India,1278698
Āmta,Amta,India,1278703
Amroli,Amroli,India,1278707
Amroha,Amroha,India,1278708
Amritsar,Amritsar,India,1278710
Amreli,Amreli,India,1278715
Amrāvati,Amravati,India,1278718
Amod,Amod,India,1278742
Āmli,Amli,India,1278768
Āmlāgora,Amlagora,India,1278774
Amla,Amla,India,1278775
Amet,Amet,India,1278808
Ambur,Ambur,India,1278815
Ambikāpur,Ambikapur,India,1278827
Ambattūr,Ambattur,India,1278840
Ambasamudram,Ambasamudram,India,1278841
Ambāla,Ambala,India,1278860
Ambājogāi,Ambajogai,India,1278862
Ambāh,Ambah,India,1278868
Ambad,Ambad,India,1278871
Amarpur,Amarpur,India,1278895
Amarpātan,Amarpatan,India,1278899
Amarnāth,Amarnath,India,1278903
Amalner,Amalner,India,1278931
Amalāpuram,Amalapuram,India,1278935
Alwaye,Alwaye,India,1278941
Alwar,Alwar,India,1278946
Alot,Alot,India,1278964
Along,Along,India,1278969
Alnāvar,Alnavar,India,1278973
Almora,Almora,India,1278974
Alappuzha,Alappuzha,India,1278985
Allahābād,Allahabad,India,1278994
Alīpur Duār,Alipur Duar,India,1279003
Alīpur,Alipur,India,1279005
Alīgarh,Aligarh,India,1279017
Alīganj,Aliganj,India,1279023
Alībāg,Alibag,India,1279027
Ālangulam,Alangulam,India,1279058
Alangāyam,Alangayam,India,1279061
Alandur,Alandur,India,1279064
Alandi,Alandi,India,1279066
Aland,Aland,India,1279068
Akot,Akot,India,1279094
Akola,Akola,India,1279105
Aklera,Aklera,India,1279115
Akivīdu,Akividu,India,1279123
Akbarpur,Akbarpur,India,1279134
Akbarpur,Akbarpur,India,1279135
Akaltara,Akaltara,India,1279144
Akalkot,Akalkot,India,1279147
Ajra,Ajra,India,1279154
Ajnāla,Ajnala,India,1279158
Ajmer,Ajmer,India,1279159
Aizawl,Aizawl,India,1279186
Ahraura,Ahraura,India,1279219
Ahmadpur,Ahmadpur,India,1279227
Ahmadnagar,Ahmadnagar,India,1279228
Ahmedabad,Ahmedabad,India,1279233
Agra,Agra,India,1279259
Agartala,Agartala,India,1279290
Agar,Agar,India,1279299
Afzalpur,Afzalpur,India,1279306
Afzalgarh,Afzalgarh,India,1279307
Adūr,Adur,India,1279323
Adra,Adra,India,1279334
Ādoni,Adoni,India,1279335
Ādilābād,Adilabad,India,1279344
Addanki,Addanki,India,1279356
Achhnera,Achhnera,India,1279382
Achalpur,Achalpur,India,1279390
Ābu Road,Abu Road,India,1279394
Ābu,Abu,India,1279396
Abohar,Abohar,India,1279403
Abhayāpuri,Abhayapuri,India,1279407
Contai,Contai,India,1344069
Haldia,Haldia,India,1344377
Srirāmpur,Srirampur,India,1348562
Dumjor,Dumjor,India,1348739
Bankra,Bankra,India,1348747
Chakapara,Chakapara,India,1348753
Mahiari,Mahiari,India,1348775
Dhulagari,Dhulagari,India,1348780
Pānchla,Panchla,India,1348785
Pujali,Pujali,India,1348820
Maheshtala,Maheshtala,India,1348843
Monoharpur,Monoharpur,India,1349041
Soyībug,Soyibug,India,1430991
Singāpur,Singapur,India,1445156
Ghatkesar,Ghatkesar,India,1445378
Vadigenhalli,Vadigenhalli,India,1462711
Adampur,Adampur,India,1462733
Porur,Porur,India,1465622
Madipakkam,Madipakkam,India,1465825
Perungudi,Perungudi,India,1465828
Madambakkam,Madambakkam,India,1465910
Powai,Powai,India,6324621
Navi Mumbai,Navi Mumbai,India,6619347
Panchkula,Panchkula,India,6690108
Murudeshwara,Murudeshwara,India,6941937
Shivaji Nagar,Shivaji Nagar,India,6943660
Greater Noida,Greater Noida,India,6954929
Mohali,Mohali,India,6992326
Pithampur,Pithampur,India,7279595
Barbil,Barbil,India,7279597
Airoli,Airoli,India,7279599
Aluva,Aluva,India,7279600
Kotkapura,Kotkapura,India,7279734
Muvattupuzha,Muvattupuzha,India,7279735
Perumbavoor,Perumbavoor,India,7279739
Vapi,Vapi,India,7279741
Baddi,Baddi,India,7279742
Noida,Noida,India,7279746
Bhiwadi,Bhiwadi,India,7279747
Mandideep,Mandideep,India,7279752
Singrauli,Singrauli,India,7279754
Birpara,Birpara,India,7284803
Jaigaon,Jaigaon,India,7284820
Akkarampalle,Akkarampalle,India,7302805
Bellampalli,Bellampalli,India,7302806
Chemmumiahpet,Chemmumiahpet,India,7302808
Gaddi Annaram,Gaddi Annaram,India,7302810
Dasnapur,Dasnapur,India,7302812
Kanuru,Kanuru,India,7302825
Lal Bahadur Nagar,Lal Bahadur Nagar,India,7302826
Malkajgiri,Malkajgiri,India,7302828
Mandamarri,Mandamarri,India,7302829
Chinnachowk,Chinnachowk,India,7302830
Kyathampalle,Kyathampalle,India,7302832
Gajuwaka,Gajuwaka,India,7302833
Manuguru,Manuguru,India,7302836
Kalyandurg,Kalyandurg,India,7302838
Ponnur,Ponnur,India,7302844
Quthbullapur,Quthbullapur,India,7302845
Ramanayyapeta,Ramanayyapeta,India,7302846
Palwancha,Palwancha,India,7302847
Barpeta Road,Barpeta Road,India,7302849
Sathupalli,Sathupalli,India,7302851
Yanamalakuduru,Yanamalakuduru,India,7302853
Morigaon,Morigaon,India,7302854
Naharlagun,Naharlagun,India,7302855
Serilingampalle,Serilingampalle,India,7302856
Silapathar,Silapathar,India,7302857
Lumding Railway Colony,Lumding Railway Colony,India,7302859
Aistala,Aistala,India,7302860
Ashoknagar Kalyangarh,Ashoknagar Kalyangarh,India,7302861
Bahula,Bahula,India,7302862
Bhawanipur,Bhawanipur,India,7626554
Zira,Zira,India,7645176
Kumarapalayam,Kumarapalayam,India,8223943
Ramagundam,Ramagundam,India,8347656
Cherpulassery,Cherpulassery,India,8504418
Kirandul,Kirandul,India,8581647
Thoothukudi,Thoothukudi,India,8629640
Shiraguppi,Shiraguppi,India,8714565
Gadag-Betageri,Gadag-Betageri,India,8740017
V.S.K.Valasai (Dindigul-Dist.),V.S.K.Valasai (Dindigul-Dist.),India,8948694
Neelankarai,Neelankarai,India,9212568
Injambakkam,Injambakkam,India,9212569
Shahbazpur,Shahbazpur,India,9794300
Deoli,Deoli,India,10263232
Kumbalam,Kumbalam,India,10627510
Aroor,Aroor,India,10628607
Kadakkavoor,Kadakkavoor,India,10628608
Kalavoor,Kalavoor,India,10629189
Kalamassery,Kalamassery,India,10630431
Cherthala,Cherthala,India,10792588
Azhiyūr,Azhiyur,India,10924927
Abrama,Abrama,India,11102685
Phusro,Phusro,India,11127930
Alangad,Alangad,India,11184118
Savarkundla,Savarkundla,India,11184442
Malkapur,Malkapur,India,11185528
Rohini,Rohini,India,12069922
Mulugu,Mulugu,India,12165955
Kallakurichi,Kallakurichi,India,12165956
Amaravati,Amaravati,India,12261477
Chirmiri,Chirmiri,India,12495083
Zaxo,Zaxo,Iraq,89570
Umm Qaşr,Umm Qasr,Iraq,89824
Ţūz Khūrmātū,Tuz Khurmatu,Iraq,90026
Tikrīt,Tikrit,Iraq,90150
Tallkayf,Tallkayf,Iraq,90353
Sīnah,Sinah,Iraq,90708
Sāmarrā’,Samarra',Iraq,91597
Nāḩīyat Saddat al Hindīyah,Nahiyat Saddat al Hindiyah,Iraq,91812
Ṟuwandiz,Ruwandiz,Iraq,92002
Al-Hamdaniya,Al-Hamdaniya,Iraq,92430
Mandalī,Mandali,Iraq,93709
Koysinceq,Koysinceq,Iraq,94220
Kifrī,Kifri,Iraq,94298
Kirkuk,Kirkuk,Iraq,94787
Karbala,Karbala,Iraq,94824
Erbil,Erbil,Iraq,95446
Hīt,Hit,Iraq,95788
Ḩalabja,Halabja,Iraq,96205
Ḩadīthah,Hadithah,Iraq,96309
Soran,Soran,Iraq,96961
Dihok,Dihok,Iraq,96994
Jamjamāl,Jamjamal,Iraq,97417
Bayjī,Bayji,Iraq,97783
Batifa,Batifa,Iraq,97825
Baqubah,Baqubah,Iraq,97990
Baynjiwayn,Baynjiwayn,Iraq,98012
Balad,Balad,Iraq,98112
Baghdad,Baghdad,Iraq,98182
Az Zubayr,Az Zubayr,Iraq,98245
Aş Şuwayrah,As Suwayrah,Iraq,98459
As Sulaymānīyah,As Sulaymaniyah,Iraq,98463
As Samawah,As Samawah,Iraq,98530
Nāḩiyat ash Shināfīyah,Nahiyat ash Shinafiyah,Iraq,98589
Ash Shaţrah,Ash Shatrah,Iraq,98622
Ash Shāmīyah,Ash Shamiyah,Iraq,98629
Ar Ruţbah,Ar Rutbah,Iraq,98677
Ar Rumaythah,Ar Rumaythah,Iraq,98685
Ramadi,Ramadi,Iraq,98717
‘Aqrah,'Aqrah,Iraq,98822
Nasiriyah,Nasiriyah,Iraq,98854
Najaf,Najaf,Iraq,98860
‘Anat al Qadīmah,'Anat al Qadimah,Iraq,98885
Imam Qasim,Imam Qasim,Iraq,99010
Al Musayyib,Al Musayyib,Iraq,99039
Al Mishkhāb,Al Mishkhab,Iraq,99060
Al Miqdādīyah,Al Miqdadiyah,Iraq,99062
Al Mawşil al Jadīdah,Al Mawsil al Jadidah,Iraq,99071
Mosul,Mosul,Iraq,99072
Al Kūt,Al Kut,Iraq,99131
Kufa,Kufa,Iraq,99135
Khāliş,Khalis,Iraq,99169
‘Alī al Gharbī,'Ali al Gharbi,Iraq,99306
Al Hindīyah,Al Hindiyah,Iraq,99344
Al Ḩillah,Al Hillah,Iraq,99347
Al Ḩayy,Al Hayy,Iraq,99350
Al Hārithah,Al Harithah,Iraq,99369
Nahiyat Ghammas,Nahiyat Ghammas,Iraq,99434
Nāḩiyat al Fuhūd,Nahiyat al Fuhud,Iraq,99439
Al Fāw,Al Faw,Iraq,99446
Al Fallūjah,Al Fallujah,Iraq,99454
Basrah,Basrah,Iraq,99532
Al ‘Azīzīyah,Al 'Aziziyah,Iraq,99548
Al ‘Amārah,Al 'Amarah,Iraq,99608
‘Afak,'Afak,Iraq,99738
Ad Dujayl,Ad Dujayl,Iraq,99759
Ad Dīwānīyah,Ad Diwaniyah,Iraq,99762
Abū Ghurayb,Abu Ghurayb,Iraq,100077
Al Başrah al Qadīmah,Al Basrah al Qadimah,Iraq,388349
Hajiawa,Hajiawa,Iraq,447022
Sinjār,Sinjar,Iraq,448149
‘Anah,'Anah,Iraq,6765385
Alvand,Alvand,Iran,10570
Āzādshahr,Azadshahr,Iran,14256
Kahrīz,Kahriz,Iran,23814
Nūrābād,Nurabad,Iran,24851
Īstgāh-e Rāh Āhan-e Garmsār,Istgah-e Rah Ahan-e Garmsar,Iran,32723
Qarchak,Qarchak,Iran,32767
Shahre Jadide Andisheh,Shahre Jadide Andisheh,Iran,32909
Khorramdarreh,Khorramdarreh,Iran,41210
Pādegān-e Manjīl,Padegan-e Manjil,Iran,41428
Yasuj,Yasuj,Iran,66093
Āzādshahr,Azadshahr,Iran,110831
Zarand,Zarand,Iran,111421
Zanjān,Zanjan,Iran,111453
Yazd,Yazd,Iran,111822
Varāmīn,Varamin,Iran,112214
Torbat-e Ḩeydarīyeh,Torbat-e Heydariyeh,Iran,112646
Tonekābon,Tonekabon,Iran,112656
Tehran,Tehran,Iran,112931
Hashtpar,Hashtpar,Iran,113343
Tākestān,Takestan,Iran,113491
Takāb,Takab,Iran,113508
Taft,Taft,Iran,113632
Tabriz,Tabriz,Iran,113646
Tabas,Tabas,Iran,113659
Sonqor,Sonqor,Iran,114049
Sirjan,Sirjan,Iran,114259
Shūshtar,Shushtar,Iran,114584
Shūsh,Shush,Iran,114593
Shīrvān,Shirvan,Iran,114930
Shiraz,Shiraz,Iran,115019
Shahr-e Kord,Shahr-e Kord,Iran,115770
Shahr-e Bābak,Shahr-e Babak,Iran,115781
Shādegān,Shadegan,Iran,116102
Semnan,Semnan,Iran,116402
Semīrom,Semirom,Iran,116406
Sāveh,Saveh,Iran,116667
Sari,Sari,Iran,116996
Saqqez,Saqqez,Iran,117392
Sanandaj,Sanandaj,Iran,117574
Salmās,Salmas,Iran,117656
Shāhīn Dezh,Shahin Dezh,Iran,117793
Sabzevar,Sabzevar,Iran,118063
Rūdsar,Rudsar,Iran,118191
Robāţ Karīm,Robat Karim,Iran,118367
Rāvar,Ravar,Iran,118704
Rasht,Rasht,Iran,118743
Rāmshīr,Ramshir,Iran,118805
Rāmhormoz,Ramhormoz,Iran,118826
Rafsanjān,Rafsanjan,Iran,118994
Qūchān,Quchan,Iran,119115
Qorveh,Qorveh,Iran,119161
Qom,Qom,Iran,119208
Qeshm,Qeshm,Iran,119374
Qazvin,Qazvin,Iran,119505
Qarah Ẕīā’ od Dīn,Qarah Zia' od Din,Iran,119730
Farrokh Shahr,Farrokh Shahr,Iran,120678
Qā’en,Qa'en,Iran,120694
Sarpol-e Z̄ahāb,Sarpol-e Zahab,Iran,120931
Pīshvā,Pishva,Iran,120972
Piranshahr,Piranshahr,Iran,121110
Pāveh,Paveh,Iran,121240
Pārsābād,Parsabad,Iran,121380
Oshnavīyeh,Oshnaviyeh,Iran,121795
Orūmīyeh,Orumiyeh,Iran,121801
Omīdīyeh,Omidiyeh,Iran,121861
Nūrābād,Nurabad,Iran,121925
Nowshahr,Nowshahr,Iran,121959
Neyshābūr,Neyshabur,Iran,122285
Neyrīz,Neyriz,Iran,122289
Nekā,Neka,Iran,122397
Naz̧arābād,Nazarabad,Iran,122438
Naqadeh,Naqadeh,Iran,122698
Nahāvand,Nahavand,Iran,122915
Mohr,Mohr,Iran,123485
Mīnāb,Minab,Iran,123941
Mīāndoāb,Miandoab,Iran,124085
Meybod,Meybod,Iran,124193
Mahrīz,Mahriz,Iran,124274
Masjed Soleymān,Masjed Soleyman,Iran,124620
Bardsīr,Bardsir,Iran,124647
Mashhad,Mashhad,Iran,124665
Marvdasht,Marvdasht,Iran,124721
Marīvān,Marivan,Iran,124778
Marand,Marand,Iran,124862
Manjīl,Manjil,Iran,124967
Malāyer,Malayer,Iran,125185
Malārd,Malard,Iran,125188
Mahābād,Mahabad,Iran,125446
Langarūd,Langarud,Iran,125897
Kūhdasht,Kuhdasht,Iran,126409
Kīsh,Kish,Iran,126914
Khowy,Khowy,Iran,126972
Khvānsār,Khvansar,Iran,127033
Khorramshahr,Khorramshahr,Iran,127319
Khorramabad,Khorramabad,Iran,127349
Khomeyn,Khomeyn,Iran,127403
Khalkhāl,Khalkhal,Iran,128008
Kermanshah,Kermanshah,Iran,128226
Kerman,Kerman,Iran,128234
Kāzerūn,Kazerun,Iran,128321
Kāshmar,Kashmar,Iran,128447
Karaj,Karaj,Iran,128747
Kangāvar,Kangavar,Iran,128831
Kāmyārān,Kamyaran,Iran,128905
Kalāleh,Kalaleh,Iran,129512
Jūybār,Juybar,Iran,129933
Javānrūd,Javanrud,Iran,130245
Īlām,Ilam,Iran,130802
Harsīn,Harsin,Iran,131962
Hamadān,Hamadan,Iran,132144
Gorgān,Gorgan,Iran,132892
Gonbad-e Kāvūs,Gonbad-e Kavus,Iran,132938
Gonābād,Gonabad,Iran,132961
Golpāyegān,Golpayegan,Iran,133037
Gerāsh,Gerash,Iran,133595
Bandar-e Genāveh,Bandar-e Genaveh,Iran,134217
Fūman,Fuman,Iran,134441
Fīrūzābād,Firuzabad,Iran,134518
Fereydūn Kenār,Fereydun Kenar,Iran,134602
Fasā,Fasa,Iran,134721
Fārsān,Farsan,Iran,134762
Esfarāyen,Esfarayen,Iran,135298
Shahrud,Shahrud,Iran,135423
Dogonbadan,Dogonbadan,Iran,136014
Delījān,Delijan,Iran,136399
Dehlorān,Dehloran,Iran,136702
Dehdasht,Dehdasht,Iran,136987
Sūsangerd,Susangerd,Iran,137268
Darreh Shahr,Darreh Shahr,Iran,137436
Dārāb,Darab,Iran,137956
Dāmghān,Damghan,Iran,138025
Damāvand,Damavand,Iran,138042
Chenārān,Chenaran,Iran,138742
Chālūs,Chalus,Iran,139223
Bushehr,Bushehr,Iran,139817
Būkān,Bukan,Iran,139889
Borūjerd,Borujerd,Iran,140044
Borūjen,Borujen,Iran,140046
Borāzjān,Borazjan,Iran,140097
Bojnūrd,Bojnurd,Iran,140380
Bīrjand,Birjand,Iran,140463
Bījār,Bijar,Iran,140521
Bonāb,Bonab,Iran,140889
Behshahr,Behshahr,Iran,140918
Behbahān,Behbahan,Iran,140951
Bardaskan,Bardaskan,Iran,141349
Bāneh,Baneh,Iran,141584
Bandar-e Lengeh,Bandar-e Lengeh,Iran,141665
Bandar-e Anzalī,Bandar-e Anzali,Iran,141679
Bandar Abbas,Bandar Abbas,Iran,141681
Bam,Bam,Iran,141736
Bahār,Bahar,Iran,142000
Bāfq,Bafq,Iran,142255
Bābolsar,Babolsar,Iran,142358
Bābol,Babol,Iran,142363
Aznā,Azna,Iran,142496
Hashtrūd,Hashtrud,Iran,142554
Āstārā,Astara,Iran,142676
Āstāneh-ye Ashrafīyeh,Astaneh-ye Ashrafiyeh,Iran,142679
Asadābād,Asadabad,Iran,142872
Ardestān,Ardestan,Iran,143052
Ardakān,Ardakan,Iran,143073
Ardabīl,Ardabil,Iran,143083
Arāk,Arak,Iran,143127
Āmol,Amol,Iran,143534
Alvand,Alvand,Iran,143748
Shahrīār,Shahriar,Iran,143860
Alīgūdarz,Aligudarz,Iran,143921
Aleshtar,Aleshtar,Iran,144269
Akbarābād,Akbarabad,Iran,144410
Ajab Shīr,Ajab Shir,Iran,144443
Ahvaz,Ahvaz,Iran,144448
Ahar,Ahar,Iran,144616
Aghajari,Aghajari,Iran,144696
Ābyek,Abyek,Iran,144794
Abhar,Abhar,Iran,145034
Ābdānān,Abdanan,Iran,145233
Abadeh,Abadeh,Iran,145449
Abadan,Abadan,Iran,145459
Pāsārgād,Pasargad,Iran,401202
Eqbālīyeh,Eqbaliyeh,Iran,406993
Rehnān,Rehnan,Iran,418521
Qahderījān,Qahderijan,Iran,418571
Najafābād,Najafabad,Iran,418606
Khomeynī Shahr,Khomeyni Shahr,Iran,418710
Kelīshād va Sūdarjān,Kelishad va Sudarjan,Iran,418723
Falāvarjān,Falavarjan,Iran,418851
Isfahan,Isfahan,Iran,418863
Dowlatābād,Dowlatabad,Iran,418868
Dorcheh Pīāz,Dorcheh Piaz,Iran,418896
Abrīsham,Abrisham,Iran,418950
Zābol,Zabol,Iran,1113217
Zahedan,Zahedan,Iran,1159301
Torbat-e Jām,Torbat-e Jam,Iran,1159362
Tāybād,Taybad,Iran,1159384
Sarakhs,Sarakhs,Iran,1159716
Qaşr-e Qand,Qasr-e Qand,Iran,1159877
Nīkshahr,Nikshahr,Iran,1160110
Khāsh,Khash,Iran,1160571
Iranshahr,Iranshahr,Iran,1160939
Chabahar,Chabahar,Iran,1161724
Mahdishahr,Mahdishahr,Iran,7100777
Pasragad Branch,Pasragad Branch,Iran,10630176
Akureyri,Akureyri,Iceland,2633274
Reykjavík,Reykjavik,Iceland,3413829
Kópavogur,Kopavogur,Iceland,3415212
Hafnarfjörður,Hafnarfjoerdur,Iceland,3416706
Reykjanesbær,Reykjanesbaer,Iceland,8644037
Vittoria,Vittoria,Italy,2522713
Villabate,Villabate,Italy,2522767
Vibo Valentia,Vibo Valentia,Italy,2522776
Trapani,Trapani,Italy,2522876
Termini Imerese,Termini Imerese,Italy,2522960
Siracusa,Siracusa,Italy,2523083
Sinnai,Sinnai,Italy,2523087
Siderno,Siderno,Italy,2523113
Sestu,Sestu,Italy,2523136
Selargius,Selargius,Italy,2523166
Scordia,Scordia,Italy,2523180
Scicli,Scicli,Italy,2523192
Sciacca,Sciacca,Italy,2523194
San Giovanni la Punta,San Giovanni la Punta,Italy,2523460
San Giovanni in Fiore,San Giovanni in Fiore,Italy,2523461
San Cataldo,San Cataldo,Italy,2523513
Sambiase,Sambiase,Italy,2523535
Rossano Stazione,Rossano Stazione,Italy,2523577
Rosolini,Rosolini,Italy,2523581
Ribera,Ribera,Italy,2523619
Reggio Calabria,Reggio Calabria,Italy,2523630
Ragusa,Ragusa,Italy,2523650
Quattromiglia,Quattromiglia,Italy,2523664
Quartu Sant'Elena,Quartu Sant'Elena,Italy,2523665
Pozzallo,Pozzallo,Italy,2523693
Porto Empedocle,Porto Empedocle,Italy,2523705
Piazza Armerina,Piazza Armerina,Italy,2523796
Paternò,Paterno,Italy,2523866
Partinico,Partinico,Italy,2523871
Palmi,Palmi,Italy,2523902
Palma di Montechiaro,Palma di Montechiaro,Italy,2523908
Palermo,Palermo,Italy,2523920
Palagonia,Palagonia,Italy,2523927
Pachino,Pachino,Italy,2523938
Oristano,Oristano,Italy,2523964
Noto,Noto,Italy,2523998
Niscemi,Niscemi,Italy,2524006
Nicastro,Nicastro,Italy,2524013
Monserrato,Monserrato,Italy,2524084
Monreale,Monreale,Italy,2524085
Modica,Modica,Italy,2524119
Misterbianco,Misterbianco,Italy,2524123
Misilmeri,Misilmeri,Italy,2524126
Milazzo,Milazzo,Italy,2524155
Messina,Messina,Italy,2524170
Mazara del Vallo,Mazara del Vallo,Italy,2524205
Mascalucia,Mascalucia,Italy,2524236
Marsala,Marsala,Italy,2524245
Licata,Licata,Italy,2524393
Lentini,Lentini,Italy,2524410
Iglesias,Iglesias,Italy,2524533
Gioia Tauro,Gioia Tauro,Italy,2524606
Giarre,Giarre,Italy,2524618
Gela,Gela,Italy,2524653
Floridia,Floridia,Italy,2524734
Favara,Favara,Italy,2524786
Enna,Enna,Italy,2524819
Crotone,Crotone,Italy,2524881
Cosenza,Cosenza,Italy,2524907
Comiso,Comiso,Italy,2524955
Catanzaro,Catanzaro,Italy,2525059
Catania,Catania,Italy,2525068
Castrovillari,Castrovillari,Italy,2525070
Castelvetrano,Castelvetrano,Italy,2525083
Casarano,Casarano,Italy,2525207
Carini,Carini,Italy,2525350
Carbonia,Carbonia,Italy,2525362
Canicattì,Canicatti,Italy,2525405
Caltanissetta,Caltanissetta,Italy,2525448
Caltagirone,Caltagirone,Italy,2525450
Cagliari,Cagliari,Italy,2525473
Bronte,Bronte,Italy,2525498
Biancavilla,Biancavilla,Italy,2525560
Belpasso,Belpasso,Italy,2525571
Barcellona Pozzo di Gotto,Barcellona Pozzo di Gotto,Italy,2525597
Bagheria,Bagheria,Italy,2525628
Avola,Avola,Italy,2525643
Augusta,Augusta,Italy,2525646
Assemini,Assemini,Italy,2525655
Alcamo,Alcamo,Italy,2525755
Agrigento,Agrigento,Italy,2525764
Adrano,Adrano,Italy,2525769
Acireale,Acireale,Italy,2525790
Aci Catena,Aci Catena,Italy,2525791
Aci Castello,Aci Castello,Italy,2525792
Zola Predosa,Zola Predosa,Italy,3163853
Vomero,Vomero,Italy,3163948
Voghera,Voghera,Italy,3163995
Vittorio Veneto,Vittorio Veneto,Italy,3164028
Viterbo,Viterbo,Italy,3164039
Vimodrone,Vimodrone,Italy,3164080
Vimercate,Vimercate,Italy,3164083
Lancenigo-Villorba,Lancenigo-Villorba,Italy,3164090
Villaricca,Villaricca,Italy,3164153
Villafranca di Verona,Villafranca di Verona,Italy,3164241
Vignola,Vignola,Italy,3164342
Vigevano,Vigevano,Italy,3164376
Vicenza,Vicenza,Italy,3164419
Viareggio,Viareggio,Italy,3164433
Viadana,Viadana,Italy,3164440
Verona,Verona,Italy,3164527
Vercelli,Vercelli,Italy,3164565
Ventimiglia,Ventimiglia,Italy,3164582
Venice,Venice,Italy,3164603
Venaria Reale,Venaria Reale,Italy,3164617
Velletri,Velletri,Italy,3164630
Vasto,Vasto,Italy,3164672
Varese,Varese,Italy,3164699
Valenzano,Valenzano,Italy,3164919
Valenza,Valenza,Italy,3164920
Valdagno,Valdagno,Italy,3164954
Udine,Udine,Italy,3165072
Triggiano,Triggiano,Italy,3165178
Trieste,Trieste,Italy,3165185
Trezzano sul Naviglio,Trezzano sul Naviglio,Italy,3165198
Treviso,Treviso,Italy,3165201
Treviglio,Treviglio,Italy,3165207
Trentola-Ducenta,Trentola-Ducenta,Italy,3165240
Trento,Trento,Italy,3165243
Trecate,Trecate,Italy,3165275
Trani,Trani,Italy,3165322
